ID,titulo,titulo_completo,empresa,comentario_curto,comentario,link,data,cidade,local,problema
108294341,Site INDISPONIBILIZA troca de número!!!,Site INDISPONIBILIZA troca de número!!!,Vans do Brasil - Loja Onl...,"Efetuei uma compra online de dois tênis dia 11/07/2020 onde o pagamento já foi confirmado, porém um dos calçados foi comprado na numeração errada e eu...","Efetuei uma compra online de dois tênis dia 11/07/2020 onde o pagamento já foi confirmado, porém um dos calçados foi comprado na numeração errada e eu simplesmente não consigo solicitar a troca antes do envio da mercadoria!!! O site vai te jogando de um canto pra outro e INVIABILIZA a solicitação... Não sei se aguardam esgotar a minha numeração ou, ao invés da dor de cabeça pra solicitar a troca de número, eu ter outra pra solicitar a devolução e reembolso!!! Sacanagem...",https://www.reclameaqui.com.br/vans-do-brasil-loja-online/site-indisponibiliza-troca-de-numero_4P7eYLcYxlGNaBGT/, 13/07/20 às 04h16,Osasco, Osasco - SP,3
108233639,Demora no envio do código de logistica reversa,Demora no envio do código de logistica reversa,Zattini,"Realizeia compra de 4 calçados em Junho, porém 2 deles ficaram grandes e pelo site fiz o procedimento para solicitar a devolução. Porém estou há mais de uma...","Realizeia compra de 4 calçados em Junho, porém 2 deles ficaram grandes e pelo site fiz o procedimento para solicitar a devolução. Porém estou há mais de uma semana no aguardo deste código e ele não é enviado. O maior problema é que tentamos contato com eles e não conseguimos falar com ninguém sem sem o atendimento automático que é um lixo.Aguardo código para devolução e estorno pois preciso adquirir outros calçados.",https://www.reclameaqui.com.br/zattini/demora-no-envio-do-codigo-de-logistica-reversa_GvU7jEchxPf9Ife7/, 12/07/20 às 03h16,Florianópolis, Florianópolis - SC,3
108210577,Sem resposta de troca de calçado,Sem resposta de troca de calçado,Netshoes,"Fiz a compra de 2 (dois) calçados masculinos no site da Netshoes, a entrega foi efetivada em minha casa no dia 12/06/2020, porém um dos tênis não serviu....","Fiz a compra de 2 (dois) calçados masculinos no site da Netshoes, a entrega foi efetivada em minha casa no dia 12/06/2020, porém um dos tênis não serviu.Tênis: Mizuno EZ FLEX 2 Masculino (Preto + Dourado) N 38.Solicitei a troca no mesmo dia de recebimento, via aplicativo da empresa, gerou número de protocolo e até hoje 11/07/2020, quase 1 mês depois, não obtive retorno da mesma.Já liguei 3 vezes na central de atendimento e recebo a informação de que ''minha solicitação de troca foi recebida, mas que não foi iniciada a análise do caso'' e que poderia ter até 7 dias para resposta, sendo que faz 29 dias do ocorrido.Sei que esta fase está sendo difícil, mas solicito a resolução do caso o mais breve possível.",https://www.reclameaqui.com.br/netshoes/sem-resposta-de-troca-de-calcado_vk0t5h7QXN6vzsFb/, 11/07/20 às 20h51,São Bernardo do Campo, São Bernardo do Campo - SP,3
108189833,Não consigo devolver nem trocar o produto,Não consigo devolver nem trocar o produto,Under Armour Brasil - Loj...," pela internet, de diversos sites e marcas e nunca tinha passado por isso, tamanho descaso com os clientes.Sem contar que a numeração que eles usam nos calçados não é compatível com a realidade, deveriam ajustar isso....","Comprei um Tênis que ficou pequeno e desde que ele chegou (dia 30/06/2020) estou dentando devolver. Primeiro liguei para os telefones de contato (que você fica horas na espera e nunca atendem) e depois mandei e-mai para  contato@vulcabrasazaleia.com.br , mas até o momento não tive resposta.Sempre faço compras pela internet, de diversos sites e marcas e nunca tinha passado por isso, tamanho descaso com os clientes.Sem contar que a numeração que eles usam nos calçados não é compatível com a realidade, deveriam ajustar isso.",https://www.reclameaqui.com.br/under-armour-brasil-loja-virtual/nao-consigo-devolver-nem-trocar-o-produto_vPhQJgNu1Xu5noNj/, 11/07/20 às 14h08,Pelotas, Pelotas - RS,3
108121027,"Devolução incompleta, 1 mês e ainda nao tive a devoluçã...","Devolução incompleta, 1 mês e ainda nao tive a devolução do valor",Tricae,"No dia 02/06 realizei a compra do pedido 4490200673. No dia 10 os itens chegaram, porém 1 blusa e 3 calçados não serviram. No mesmo dia solicitei a troca...","No dia 02/06 realizei a compra do pedido 4490200673. No dia 10 os itens chegaram, porém 1 blusa e 3 calçados não serviram. No mesmo dia solicitei a troca no site. No dia 16/06 chegou o rapaz que fez a coleta e assim, porém na nota que ele deixou só havia para ser retirado a blusa e ele me devolveu os calçados, até hoje não recebi o dinheiro de volta e até agora não vieram buscar os calçados. Tentei ligar no telefone informado no site porém nunca consegui. Mandei e-mail e pediram pra eu continuar aguardando. Preciso do dinheiro de volta pra poder comprar os calçados da numeração correta e saber quando viram coletar os calçados. Aguardo e agradeço.",https://www.reclameaqui.com.br/tricae/devolucao-incompleta-1-mes-e-ainda-nao-tive-a-devolucao-do-valor_5o8GAHd1R2mQsORG/, 10/07/20 às 16h00,Santo André, Santo André - SP,3
108090381,Cadê meu vale troca? Já faz 1 mês,Cadê meu vale troca? Já faz 1 mês,Tricae,"Realizei um compra o mês passa ... de 3 calçados infantil.... porém dois ficaram muito grande solicitei a troca... um no valor de 59,90 e outro 54,90Fiz...","Realizei um compra o mês passa ... de 3 calçados infantil.... porém dois ficaram muito grande solicitei a troca... um no valor de 59,90 e outro 54,90Fiz o procedimento indicado para troca, o vale de 59,90 veio certinho,agora o de 54,90 até hoje nada... já faz 1 mês e nada .Já mandei e-mail ,ligo o telefone não funciona... fica complicado Numero do pedido 4490097805.Quero meu vale de 54,90!!!",https://www.reclameaqui.com.br/tricae/cade-meu-vale-troca-ja-faz-1-mes_CMiJgUmCDGxCq-vV/, 10/07/20 às 11h06,Mauá, Mauá - SP,3
107913199,Sai no prejuízo,Sai no prejuízo,Lojas Marisa - Loja Onlin..., apareceu na minha fatura ok Mais eu esperei que voltasse os calçados como troca e não veio nada e agora eu fui olha no site pra ver o que eu faço e me deparei...,"Estou tentando a três meses falar com a loja Marisa on-line e até hj nada, comprei em março precisei da troca fui até as lojas e não tinha nada que eu queira fazer a troca então envie os produtos e chegou em Santa Catarina na matriz deles no dia 03/04 e fiquei aguardando o desconto que havia gerado no site, que apareceu na minha fatura ok Mais eu esperei que voltasse os calçados como troca e não veio nada e agora eu fui olha no site pra ver o que eu faço e me deparei com dois vale troca vencido, como assim ninguém avisa e como já está vencido eu não posso perder esse valor, quero o meu vale troca ainda vou pagar a última parcela da fatura e vou ficar sem mercadoria isso não existe em meio. A pandemia me poupe se vcs se senti com dificuldade de fazer algo imagina agente que fica aqui aguardando uma resposta de vcs, e no final vc ve que está com um super prejuízo aguardo uma resposta e tem mais fiquei mais de horas todos esses meses no telefone tentando um contato e nada, mandei e-mail sem retorno por favor preciso de uma resposta e espero que seja boa caso vcs não resolvam eu vou entrar no reclame aqui todos os dias e fazer um texto acabando com vcs até vcs resolverem caso não tenha resposta vou no procon obg e aguardo",https://www.reclameaqui.com.br/lojas-marisa-loja-online/sai-no-prejuizo_LnFhoegIrKFud6I-/, 08/07/20 às 11h32,Ribeirão Pires, Ribeirão Pires - SP,3
107882663,Devolução de produto,Devolução de produto,Tricae," completando um mês da devolução e eu ainda não fui reembolsada, preciso do meu dinheiro para poder adquirir os calçados da minha filha!! Em anexo a resposta da...","Realizei a compra de dois pares de tênis que realizei a devolução no dia 08/06, via Correios. Ocorre que até hoje não recebi o estorno do meu valor, pois a tricae alega não ter recebido o produto ainda, pelo rastreio o produto está parado desde o dia 24/06, já tendo extrapolado o prazo, mas a Tricae não soluciona a questão, tentei entrar em contato pelo atendimento e não consigo, por e-mail respoderam meu questionamento com retornamo nada a ver com o que eu questiono, está completando um mês da devolução e eu ainda não fui reembolsada, preciso do meu dinheiro para poder adquirir os calçados da minha filha!! Em anexo a resposta da empresa sobre meu questionamento de eles entrarem em contato com os Correios para resolver a situação, onde eles retornaram informando que o meu produto havia sido entregue por X transportadora. Não é meu questionamento, o SAC da empresa é ineficaz!",https://www.reclameaqui.com.br/tricae/devolucao-de-produto_s2WUaWqlrLH356_K/, 07/07/20 às 21h15,Porto Alegre, Porto Alegre - RS,3
107698657,Tentativa de devolução frustrada,Tentativa de devolução frustrada,Outershoes,Fiz um pedido de 2 calçados no site da OuterShoes em 04/06 (Pedido n v859447otsh-01 - fornecido e entregue por outershoescopacabanarj)Os produtos...,"Fiz um pedido de 2 calçados no site da OuterShoes em 04/06 (Pedido n v859447otsh-01 - fornecido e entregue por outershoescopacabanarj)Os produtos chegaram, e em menos de 7 dias, no dia 17/06, enviei mensagem no whatsapp da loja (21 94998857) e também enviei email para sac@outershoes.com.br para devolução e estorno valor pago por um dos produtos que não me serviu.O email foi respondido oferecendo a troca em loja fisica ou via sedex. Devido às restrições da pandemia, escolhi devolver via sedex e solicitei o código para a postagem e devolução.Até hoje (05/07/2020) não recebi o código e não tive o reembolso. Solicito solução do caso da devolução e estorno do valor pago!----------------Nota fiscal da compra 2775 Copacabana - RJ - Item para devolução do valor é o 20379 Castro Off White 40 no valor de R$ 169,00.----------------Fico à disposição para maiores informações.Att,Gabriela",https://www.reclameaqui.com.br/outershoes/tentativa-de-devolucao-frustrada_Nwb4i1GhoCZ3UTe8/, 05/07/20 às 10h13,Niterói, Niterói - RJ,3
107645209,Tentativa de devolução frustrada,Tentativa de devolução frustrada,Outershoes,"Fiz a compra de dois sapatos no dia 18/05/2020 (pedido v852019otsh-01), mas os calçados ficaram pequenos. Entrei em contato no dia 12/06/2020 pra realizar a...","Fiz a compra de dois sapatos no dia 18/05/2020 (pedido v852019otsh-01), mas os calçados ficaram pequenos. Entrei em contato no dia 12/06/2020 pra realizar a devolução, já que não tinha meu número no estoque, e me responderam dia 16/06/2020 se queria realizar a devolução ou troca. Eu já havia informado que era devolução. Respondi ao email e só hoje, dia 03/07/2020, me responderam perguntando novamente se era devolução ou troca. UM ABSURDO! JÁ INFORMOU QUE QUERO A DEVOLUÇÃO com o estorno do dinheiro. Nunca mais compro nessa loja. Já cansei de esperar e vou fazer reclamação no PROCON. Queria apenas o código de postagem e meu dinheiro de volta!",https://www.reclameaqui.com.br/outershoes/tentativa-de-devolucao-frustrada_7QrbmcsnOr_qCk0w/, 03/07/20 às 19h08,Belo Horizonte, Belo Horizonte - MG,3
107526049,Troca com pedido de estorno devido defeito,Troca com pedido de estorno devido defeito,Zattini,"Fiz uma compra de três calçados. Ocorre que um deles, uma bota marrom, chegou depois dos outros dois, os quais ja havia solicitado a troca e ocorreu tudo bem...","Fiz uma compra de três calçados. Ocorre que um deles, uma bota marrom, chegou depois dos outros dois, os quais ja havia solicitado a troca e ocorreu tudo bem! Porém, essa bota quando chegou, percebi que está com defeito e, no dia seguinte ao recebimento (17/06/2020) já solicitei o estorno do valor e, que autorizassem a postagem do produto via correios. Após isso, aguardei em torno de uma semana e comecei a tentar contato. Ressalto que os contatos telefônicos não atendem, segundo a mensagem, devido a pandemia. Encontrei então na internet um endereço de e-mail para reclamação. Já enviei dois e-mails e nada de resolverem meu problema. disseram que a partir do dia 17/06 tinham 10 dias para a resolução e nada, até a presente data! Estou indignada, pois já comprei diversas vezes na Zattini e nunca tive problemas para efetuar trocas. Porém, devido ao defeito, solicitei o estorno do valor e por isso estão me deixando esperar. Ainda estou com a mercadoria sem poder usar, nem sequer fazer a troca por outra, situação esta, que também já deixei claro, que posso aceitar ao invés do estorno do valor. Não gostaria de ter que ingressar na justiça, mas acredito que será a minha última alternativa, tendo em vista a exposição e desgaste para acessar um direito que é meu como consumidora!",https://www.reclameaqui.com.br/zattini/troca-com-pedido-de-estorno-devido-defeito_KY011WNuG3YMJ0Fu/, 02/07/20 às 09h43,São José, São José - SC,3
107418345,Sem resposta sobre a devolução do meu produto!!,Sem resposta sobre a devolução do meu produto!!,Netshoes, solicitando a devolução dos calçados e o estorno do valor pago. Não obtive resposta. Me enviaram questionários para avaliação da loja e dos produtos e avaliei...,"Comprei um kit com 2 coturnos da MacPoint. Ao recebê-los, no dia 10/06, percebi que um deles veio manchado e na numeração errada! Na mesma hora, entrei no site solicitando a devolução dos calçados e o estorno do valor pago. Não obtive resposta. Me enviaram questionários para avaliação da loja e dos produtos e avaliei negativamente em todos os aspectos. Encaminharam um email perguntando o pq da avaliação negativa, expliquei o problema e mais uma vez fiquei sem resposta. Já estou há 20 dias esperando por alguma informação e até agora nada!!! Os meios de comunicação da empresa são péssimos!!! Respeito zero pelos clientes (agora ex-cliente)! Netshoes nunca mais!!!!!",https://www.reclameaqui.com.br/netshoes/sem-resposta-sobre-a-devolucao-do-meu-produto_oJ80ZqTYbw3KCGyf/, 30/06/20 às 17h58,Santos, Santos - SP,3
107415595,não recebi o código de devolução,não recebi o código de devolução,Zattini,"Minha mãe comprou 3 calçados pela plataforma e um não deu certo, ela queria trocar por outro tamanho. Ela fez a solicitação da troca mas não mandaram o código por email....","Minha mãe comprou 3 calçados pela plataforma e um não deu certo, ela queria trocar por outro tamanho. Ela fez a solicitação da troca mas não mandaram o código por email.",https://www.reclameaqui.com.br/zattini/nao-recebi-o-codigo-de-devolucao_fMNYE4JlnZeSJbQt/, 30/06/20 às 17h22,Assis, Assis - SP,3
107397697,Produto errado,Produto errado,Calçado Net,"Boa Tarde, Realizei a compra pedido 109112 no dia 17/06/2020, Bota tratorada 22003 numero 35 (numero que utilizo em todos os meus calçados), porém no dia...","Boa Tarde, Realizei a compra pedido 109112 no dia 17/06/2020, Bota tratorada 22003 numero 35 (numero que utilizo em todos os meus calçados), porém no dia 26/06/2020 (sexta-feira) recebi o produto e ao experimentar o calçado ficou muito grande (cerca de 3 dedos maior que a numeração 35). No dia 29/06/2020 (segunda-feira) realizei a solicitação de troca-devolução e a empresa está solicitando que eu envie o produto  via correios pagos por mim, sendo que já paguei o frete do produto e estou trocando pq a numeração da loja é bem maior do que o padrão. Aguardo retorno,Não vou pagar pelo frete e quero a devolução do produto quero que o valor seja estornado, pois não vou comprar nada novamente.Lembrando que estou no prazo de 7 dias para devolução do produto conforme código do consumidor "" É importante lembrar que direito de arrependimento, previsto no artigo 49 do Código de Defesa do Consumidor só é aplicável às compras feitas fora do estabelecimento comercial, como por Internet, por catálogo, por telefone, entre outros. Assim,  o consumidor tem o prazo de sete dias contados do recebimento do produto para se arrepender e ter o dinheiro eventualmente pago, devolvido com correção monetária.""",https://www.reclameaqui.com.br/calcado-net/produto-errado_OUNSMDBMjsdph_M0/, 30/06/20 às 14h05,Itapecerica da Serra, Itapecerica da Serra - SP,3
