ID,titulo,titulo_completo,empresa,comentario_curto,comentario,link,data,cidade,local,problema
106812947,Qualidade péssima,Qualidade péssima,Boa Onda, dias após a compra. Infelizmente o produto tem uma qualidade inferior até mesmo a calçados comprados em feiras livres na rua....,"Adquiri um calçado dessa marca para minha mãe, no terceiro dia de uso já arrebentou, porem por conta do corona e ela não estar saindo muito acabou ocorrendo 30 dias após a compra. Infelizmente o produto tem uma qualidade inferior até mesmo a calçados comprados em feiras livres na rua.",https://www.reclameaqui.com.br/boa-onda/qualidade-pessima_XsFuLUm2T1csW-Qx/, 20/06/20 às 18h26,São Carlos, São Carlos - SP,0
106793851,Sapato manchado,Sapato manchado,Reserva," calçados e inclusive secando a sombra como sempre é orientado, porém o sapato ficou manchado. Tenho confiança na marca e sempre dei ênfase a qualidade da marca, por isso gostaria de ajuda para sanar esse problema....","Bom dia.Ganhei da minha esposa um tênis, slip on, branco/bege, em 17/12/2019.  Necessitei limpa-lo e o fiz com sabão de côco, como sempre faço em meus calçados e inclusive secando a sombra como sempre é orientado, porém o sapato ficou manchado. Tenho confiança na marca e sempre dei ênfase a qualidade da marca, por isso gostaria de ajuda para sanar esse problema.",https://www.reclameaqui.com.br/reserva/sapato-manchado_AMODJD_xg8PgKfE_/, 20/06/20 às 10h36,Rio de Janeiro, Rio de Janeiro - RJ,0
106793763,Slide rasteira,Slide rasteira,Arezzo - Loja Física," esfregue, use todos os tipos de sabão, a cor, a sujeira fica impregnada. E eu lamento muito, pois a Arezzo é uma marca muito reconhecida, todos os calçados...","Comprei um par de slides na cor branca, em dezembro de 2019. Apesar de muito bonita, a cada uso, com os pés sempre limpos, era preciso lavar. Suja apenas em colocar nos pés e a sujeira não sai por completa!! Acredito que com muitas lavagens desgasta o material, então eu tinha q usar ela encardida. Por mais que eu esfregue, use todos os tipos de sabão, a cor, a sujeira fica impregnada. E eu lamento muito, pois a Arezzo é uma marca muito reconhecida, todos os calçados comprados lá sempre foram incríveis, mas esse me deixou completamente decepcionada. Acabei usando pouco, e mesmo assim tinha que está lavando, desgastou a sandália de um modo muito mais rápido. Estou muito triste, mesmo tendo esse tempo que foi comprada, uso poucas vez, que é pra tentar não gastar tanto. Nas fotos elas estão limpas e lavadas, esfreguei o máximo que pude, mas não fica melhor que isso",https://www.reclameaqui.com.br/arezzo-loja-fisica/slide-rasteira_WCXwdkJiAalS_2Zk/, 20/06/20 às 10h34,Recife, Recife - PE,0
106787809,Produtos com defeito pela 4vez solicitado a troca,Produtos com defeito pela 4vez solicitado a troca,Calçados Bottero,"Desde o fim de março venho passando raiva com a plataforma Dafiti comprando calçados Bottero, comprei um tênis branco da bottero e depois de usar constatei...","Desde o fim de março venho passando raiva com a plataforma Dafiti comprando calçados Bottero, comprei um tênis branco da bottero e depois de usar constatei defeito tendo um pé maior que o outro e solicitei a troca por uma bota da Sapatofran que me enviou um sapatênis no lugar e tive que trocar de novo então solicitei uma bota da bottero e veio com defeito apertando o meu tornozelo porque estava com as tiras tortas,troquei de novo pela mesma bota e agora veio com um cano mais curto que o outro,vou ter que solicitar a troca novamente pela quarta vez e vou solicitar a mesma bota da bottero e espero receber em perfeitas condições de uso,o que acontece Bottero por favor sempre comprei calçados da marca mas agora me surpreendi terceira troca com defeito,que absurdo esse.",https://www.reclameaqui.com.br/calcados-bottero/produtos-com-defeito-pela-4vez-solicitado-a-troca_Bv00gqY0kv0TVsDZ/, 20/06/20 às 06h35,Mogi das Cruzes, Mogi das Cruzes - SP,0
106787779,Salto esfarelando,Salto esfarelando,Calçados Cravo&Canela," frios em minha cidade. A bota fica armazenada juntamento com todos os outros calçados em local limpo e arejado. Enfim, fui usar a bota ontem e tive q voltar pra...","Comprei uma Bota Cravo e Canela há mais ou menos uns 2 anos, e acabei usando apenas 1x e por poucas horas, a bota é linda e extremamente confortável. Na descrição do produto vinha destacado q era em couro, e por ser de uma marca até então confiável, comprei mesmo sabendo q usaria pouco devido a não fazer muitos dias frios em minha cidade. A bota fica armazenada juntamento com todos os outros calçados em local limpo e arejado. Enfim, fui usar a bota ontem e tive q voltar pra casa trocar de sapato pois o salto esfarelou, como se estivesse podre. Entendo que já faz um tempo que comprei, mas quando se compra uma bota, ainda mais de couro, se imagina que o produto é de melhor qualidade, um pouco mais ""durável"", até pq tenho botas que nem são de marcas e tenho há muito mais tempo e estão impecáveis. Esperava mais de qualidade em um produto de uma marca que sempre gostei e respeitei.Agora fico com um imensa decepção e uma bota estragada q não vai servir pra mais nada...",https://www.reclameaqui.com.br/calcados-cravoecanela/salto-esfarelando_ywhNh8M3qvP12xmi/, 20/06/20 às 06h31,Londrina, Londrina - PR,0
106706833,Os porcelanatos mancham e riscam,Os porcelanatos mancham e riscam,Cerâmica Delta," simplesmente está horrível. A qualidade é péssima, mesmo não deixando ninguém usar calçados dentro de casa, parece que foi dançado um baile inteiro com salto...","Faz 10 dias que terminou á obra, o porcelanato delta que coloquei parece que está à anos na casa. E mancha mesmo limpando só com água e risca com chileno havaiana e meia com antiderrapante. A vontade é de chorar, investimos dinheiro e tempo apra troca do piso, nivelamos tudo, pagamos caros para instalação do mesmo e simplesmente está horrível. A qualidade é péssima, mesmo não deixando ninguém usar calçados dentro de casa, parece que foi dançado um baile inteiro com salto fino. Gostaria de saber que cobrira  meu prejuízo e desgosto de ver algo com que sonhamos tanto estar todo danificado em 10 dias.",https://www.reclameaqui.com.br/ceramica-delta/os-porcelanatos-mancham-e-riscam_xLrsRg1Dqd5YU7rL/, 18/06/20 às 21h08,Alegrete, Alegrete - RS,0
106683065,Presente,Presente,Arezzo - Loja Física," em contato via email eles avisaram que a troca somente poderia ser feita em 30 dias, ela esta com o tenis que sente vergonha em usar pois parece um tenis velho, batido. Uma enorme decepção pois ela ama os calçados Arezzo...","Comprei de presente para minha namorada um tenis de solado alto (Tênis ZZ Young Nobuck Cadarço Gergelim ) e ela AMOU, porem o mesmo com apenas 5 meses da data ficou um tenis de 1000 anos, desbotou perdeu totalmente a qualidade, e garanto que ela cuidava do mesmo com todo o carinho, pois amou o presente, mas ao entrar em contato via email eles avisaram que a troca somente poderia ser feita em 30 dias, ela esta com o tenis que sente vergonha em usar pois parece um tenis velho, batido. Uma enorme decepção pois ela ama os calçados Arezzo",https://www.reclameaqui.com.br/arezzo-loja-fisica/presente_huRCCuLlBYFjprBQ/, 18/06/20 às 15h43,Bento Gonçalves, Bento Gonçalves - RS,0
105267271,Bota Black Forest,Bota Black Forest,Timberland - Loja Física ," esporádico, uma ou duas vezes por mês, e somente me uso urbano, casual, nada de uso extremo em trilhas ou similar. Utilizo calçados da Timberland há mais de 20...","Adquiri no final de 2018 uma bota Black Forest, da Timberland, produto de alto valor, aproveitando uma promoção, R$400,00. Acontece que é um calçado de uso esporádico, uma ou duas vezes por mês, e somente me uso urbano, casual, nada de uso extremo em trilhas ou similar. Utilizo calçados da Timberland há mais de 20 anos, por sua qualidade e durabilidade, ou usava, já que, esta bota Black Forest, no início deste mês, quebrou uma presilha que prende o cadarço, deixando o produto quase que sem utilidade, pois perdeu a firmeza que dava ao tornozelo de um dos pés. Entrei em contato com a Timberland, informando tudo que está neste relato, que o calçado foi adquirido a pouco mais de um ano. Pediram que eu enviasse nota fiscal e fotos do calçado, para após cerca de 10 dias, depois de eu entrar em contato e estimular uma resposta, que o produto já havia saído da garantia de 90 dias. Ora, Timberland, isso eu já sabia e já havia informado no e-mail, estão, além de produzir produtos de baixa qualidade, fazendo hora com a cara dos consumidores. No passado, tive uma problema com um calçado da marca, já haviam dois ou três anos que possuía o tênis, fiz contato com a marca, enviaram um voucher de correio para que o calçado fosse enviado para eles e cerca de trinta dias depois, recebi em casa um tênis igual, novo. Agora além de não ter o calçados a mesma qualidade o atendimento é realizado para tratar o consumidor como idiota, palhaço. Definitivamente não volto a comprar desta marca, pois o preço continua alto, mas, a qualidade, geral, está lá embaixo.",https://www.reclameaqui.com.br/timberland-loja-fisica/bota-black-forest_kb_YpWmve5G1WoXz/, 16/06/20 às 16h04,Belo Horizonte, Belo Horizonte - MG,0
106483873,Produto inadequado para bebês,Produto inadequado para bebês,Pimpolho,"Minha filha tem 1 ano, e desde que ela nasceu sou cliente da pimpolho e gosto muito dos produtos. Ela tem vários calçados da marca. Porém na minha última...","Minha filha tem 1 ano, e desde que ela nasceu sou cliente da pimpolho e gosto muito dos produtos. Ela tem vários calçados da marca. Porém na minha última compra, agora nesse período de quarentena, adquiri um tênis e uma galocha. O tênis é com velcro, ótimo. Porém a galocha é com botão, e aí está o problema. Na terceira vez de uso o ""botão"" do lado que fica fixo, soltou. Ela estava brincando dentro de casa, ontem a noite, e quando olhamos estava faltando essa pecinha. Reviramos tudo e não encontramos. Mal dormimos imaginando que ela tivesse engolido aquilo. Já havíamos ligado pra clínica marcando um raio x, qdo ela brincando me aparece com a pecinha na mão. Como é pequena, provavelmente estava dentro de algum brinquedo. Em se tratando de um produto pra bebê, achei uma falha enorme da marca usar algo que não fosse totalmente seguro.  Sem contar a má qualidade, visto que na terceira vez usando o produto, ele já danificou. Comprei um número maior pra ela aproveitar mais, e já estragou. De nada adiantou... Como já disse, sou cliente, e ela tem vários calçados da marca, e algumas roupinhas tb. Mas dessa vez confesso que fiquei bastante insatisfeita.",https://www.reclameaqui.com.br/pimpolho/produto-inadequado-para-bebes_0-Za2Fcgimzpupc8/, 16/06/20 às 10h27,Cambuci, Cambuci - RJ,0
106404715,Tênis novo descascando,Tênis novo descascando,Usaflex,", pois o médico pediu que eu usasse somente calçados com solado alto inteiro, mesmo em casa. Não tenho outro com esse tipo de solado. Se eu começar a usar, com...","Comprei um tênis na loja física de Porto Alegre semana passada. No entanto hoje, quando fui calçar o tênis, percebi que está descascando em pequenos pontos! Agora, como vou trocar, já que a loja do shopping voltou a fechar sem previsão de reabertura? E além do mais, só posso trocar na loja da compra. Preciso do tênis, pois o médico pediu que eu usasse somente calçados com solado alto inteiro, mesmo em casa. Não tenho outro com esse tipo de solado. Se eu começar a usar, com certeza vai descascar por inteiro. O tênis mesmo com desconto não custou barato e a qualidade é péssima. Confiei na marca e me decepcionei.",https://www.reclameaqui.com.br/usaflex/tenis-novo-descascando_JXL9iXWjvnOG5n2z/, 15/06/20 às 11h56,Porto Alegre, Porto Alegre - RS,0
